Version;Filename;LOC_Added;LOC_deleted;Set_size;Author
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;1;1;2;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;1;1;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;2;2;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;1;1;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;4;6;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;53;39;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;6;0;2;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;9;1;4;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;5;0;4;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;32;0;4;Ivan Brendan Kelly
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;4;2;2;Ivan Brendan Kelly
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;25;13;2;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;6;2;4;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;6;0;4;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;5;2;4;Ivan Brendan Kelly
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java;5;4;3;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java;25;0;3;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;23;3;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;35;4;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java;27;0;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;33;16;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;1;2;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;1;1;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;3;0;13;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;0;19;13;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;23;0;13;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;39;0;13;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;41;0;13;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;10;0;13;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;4;7;2;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;1;3;3;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java;42;2;3;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;41;25;3;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;97;1;3;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;6;0;4;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;3;1;4;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;37;0;4;Ivan Brendan Kelly
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java;78;79;3;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java;340;0;3;Sijie Guo
1;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;28;5;3;Ivan Brendan Kelly
1;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;150;20;3;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;15;14;3;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;76;0;3;Ivan Brendan Kelly
1;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;1;0;12;Sijie Guo
1;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;1;0;12;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;80;1;12;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;20;14;12;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;69;28;12;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java;1;0;12;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;1;0;12;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;1;0;12;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;1;0;12;Sijie Guo
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;1;0;12;Sijie Guo
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;1;0;12;Sijie Guo
1;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;35;19;2;Flavio Paiva Junqueira
1;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java;9;10;2;Flavio Paiva Junqueira
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;2;2;2;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;14;14;10;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;4;3;10;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;27;14;10;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;40;19;10;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;8;17;10;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;5;4;10;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;6;3;10;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;55;1;10;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;2;1;10;Ivan Brendan Kelly
7;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;1;2;2;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;6;1;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;2;0;4;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;48;0;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;46;26;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;25;19;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;7;2;6;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;4;4;6;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java;157;0;6;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;0;3;3;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;36;0;3;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;33;7;5;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;36;22;5;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;20;17;5;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;65;4;5;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;6;2;3;Ivan Brendan Kelly
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;2;13;3;Ivan Brendan Kelly
1;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;5;9;2;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;1;1;2;Flavio Paiva Junqueira
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;1;1;3;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;43;0;3;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1;0;2;Ivan Brendan Kelly
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;4;2;45;Uma Maheswara Rao G
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;5;3;45;Uma Maheswara Rao G
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;5;4;45;Uma Maheswara Rao G
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;2;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;8;3;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;4;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;8;6;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;5;3;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;3;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;3;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;3;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;4;13;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;5;3;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;5;4;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;5;3;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;3;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;3;2;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;1;3;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;1;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;3;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;3;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;5;0;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;1;1;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;9;7;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;4;2;45;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;3;0;45;Uma Maheswara Rao G
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java;12;12;45;Uma Maheswara Rao G
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java;1;1;45;Uma Maheswara Rao G
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;2;0;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;3;2;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;2;1;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;2;1;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;2;1;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;3;2;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;6;5;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;4;3;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;2;1;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;3;1;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;8;2;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;5;3;45;Uma Maheswara Rao G
7;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;6;4;45;Uma Maheswara Rao G
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;3;0;2;Uma Maheswara Rao G
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;1;1;41;Sijie Guo
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;1;1;41;Sijie Guo
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;1;1;41;Sijie Guo
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;1;1;41;Sijie Guo
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;6;4;41;Sijie Guo
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;0;3;41;Sijie Guo
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;2;0;41;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;4;4;41;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;2;2;41;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;1;0;41;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;1;0;41;Sijie Guo
7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;1;0;41;Sijie Guo
7;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java;5;2;41;Sijie Guo
7;hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java;1;1;41;Sijie Guo
7;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java;2;0;41;Sijie Guo
7;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;4;1;41;Sijie Guo
7;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;8;2;41;Sijie Guo
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;1;0;41;Sijie Guo
7;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;1;3;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;6;2;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;9;6;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;2;2;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;2;1;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;6;6;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;3;3;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;5;2;41;Sijie Guo
7;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;1;1;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;30;11;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;15;4;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;20;12;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;11;2;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;6;2;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;24;8;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;61;23;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;21;12;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;12;4;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;10;3;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;9;4;41;Sijie Guo
7;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;7;3;41;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;0;5;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;0;5;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;0;49;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;6;0;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;11;4;4;Sijie Guo
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;2;0;4;Sijie Guo
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;5;3;4;Ivan Brendan Kelly
1;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;4;3;4;Ivan Brendan Kelly
1;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;6;1;2;Sijie Guo
4;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;5;0;4;Sijie Guo
4;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;27;37;4;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java;197;0;4;Sijie Guo
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;11;2;7;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;41;7;7;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;43;13;7;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;9;0;7;Flavio Paiva Junqueira
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;41;0;7;Flavio Paiva Junqueira
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;19;22;7;Flavio Paiva Junqueira
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;2;3;2;Ivan Brendan Kelly
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;30;1;13;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;2;1;13;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;19;1;13;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;31;0;13;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;5;3;13;Flavio Paiva Junqueira
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java;10;23;13;Flavio Paiva Junqueira
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;21;27;13;Flavio Paiva Junqueira
4;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;31;0;13;Flavio Paiva Junqueira
4;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;6;0;13;Flavio Paiva Junqueira
4;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;25;50;13;Flavio Paiva Junqueira
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;13;1;13;Flavio Paiva Junqueira
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;15;24;13;Flavio Paiva Junqueira
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;1;0;2;Flavio Paiva Junqueira
4;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;12;0;7;Ivan Brendan Kelly
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;126;124;7;Ivan Brendan Kelly
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;1;1;7;Ivan Brendan Kelly
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;45;13;7;Ivan Brendan Kelly
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;36;1;5;Ivan Brendan Kelly
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;67;8;5;Ivan Brendan Kelly
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;3;21;5;Ivan Brendan Kelly
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;2;1;5;Ivan Brendan Kelly
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;45;40;4;Sijie Guo
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;10;9;4;Sijie Guo
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;21;0;4;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;1;1;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;3;1;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;35;0;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;3;1;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;3;1;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;28;43;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;36;0;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java;36;0;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;36;0;15;Sijie Guo
4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;6;5;15;Sijie Guo
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;42;8;4;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;1;1;4;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;21;7;4;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;5;22;10;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;0;1;10;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;1;3;10;Flavio Paiva Junqueira
4;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;0;1;10;Flavio Paiva Junqueira
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java;0;127;10;Flavio Paiva Junqueira
