Version;Filename;LOC_touched;LOC_added;MAXLOC_added;AVGLOC_added;churn;MAX_churn;AVG_churn;Change_setsize;MAXChange_setsize;AVGChange_setsize;Buggy
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java;63;58;57;29;53;53;26;107;97;53;yes
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java;0;0;0;0;0;0;0;0;0;0;yes
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java;12;1;1;1;-10;0;-10;16;16;16;yes
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java;0;0;0;0;0;0;0;0;0;0;yes
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java;9;6;6;6;3;3;3;20;20;20;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java;146;65;65;65;-16;0;-16;97;97;97;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/DDLBuilder.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/DDLBuilder.java;6;4;3;2;2;2;1;101;97;50;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/DDLBuilder.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/DDLBuilder.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/DDLBuilder.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FieldConverter.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FieldConverter.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FieldConverter.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FieldConverter.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FieldConverter.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java;8;5;4;2;2;2;1;33;23;16;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDescBuilder.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDescBuilder.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDescBuilder.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDescBuilder.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDescBuilder.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java;7;1;1;1;-5;0;-5;6;6;6;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexMeta.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexMeta.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexMeta.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexMeta.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexMeta.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/ListSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/ListSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/ListSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/ListSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/ListSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/MetadataProvider.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/MetadataProvider.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/MetadataProvider.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/MetadataProvider.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/MetadataProvider.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/NestedPathUtil.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/NestedPathUtil.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/NestedPathUtil.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/NestedPathUtil.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/NestedPathUtil.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;72;46;24;15;20;21;6;59;37;19;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;67;44;43;22;21;21;10;155;97;77;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;21;16;15;8;11;11;5;36;25;18;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaFactory.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaFactory.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaFactory.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaFactory.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaFactory.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaLegacy.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaLegacy.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaLegacy.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaLegacy.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaLegacy.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaObject.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaObject.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaObject.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaObject.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaObject.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaUtil.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaUtil.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaUtil.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaUtil.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaUtil.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SetSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SetSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SetSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SetSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SetSchemaBuilder.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SortSpec.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SortSpec.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SortSpec.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SortSpec.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SortSpec.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java;2;2;2;2;2;2;2;37;37;37;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java;9;2;1;1;-5;0;-2;14;8;7;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java;7;3;3;3;-1;0;-1;7;7;7;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java;0;0;0;0;0;0;0;0;0;0;yes
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java;0;0;0;0;0;0;0;0;0;0;yes
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java;0;0;0;0;0;0;0;0;0;0;yes
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java;0;0;0;0;0;0;0;0;0;0;yes
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeConverter.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeConverter.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeConverter.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeConverter.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeConverter.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TypeDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ClassBaseInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ClassBaseInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ClassBaseInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ClassBaseInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ClassBaseInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/Function.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/Function.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/Function.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/Function.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/Function.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionCollection.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionCollection.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionCollection.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionCollection.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionCollection.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionInvocation.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionInvocation.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionInvocation.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionInvocation.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionInvocation.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSignature.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSignature.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSignature.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSignature.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSignature.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSupplement.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSupplement.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSupplement.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSupplement.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSupplement.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionUtil.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionUtil.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionUtil.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionUtil.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionUtil.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ScalarFunction.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ScalarFunction.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ScalarFunction.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ScalarFunction.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ScalarFunction.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/StaticMethodInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/StaticMethodInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/StaticMethodInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/StaticMethodInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/StaticMethodInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/UDFInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/UDFInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/UDFInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/UDFInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/UDFInvocationDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestCatalogUtil.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestCatalogUtil.java;5;2;2;2;-1;0;-1;10;10;10;no
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestCatalogUtil.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestCatalogUtil.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestCatalogUtil.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestColumn.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestColumn.java;5;2;2;2;-1;0;-1;97;97;97;no
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestColumn.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestColumn.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestColumn.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestFunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestFunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestFunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestFunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestFunctionDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestKeyValueSet.java;0;0;0;0;0;0;0;0;0;0;no
2;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestKeyValueSet.java;0;0;0;0;0;0;0;0;0;0;no
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestKeyValueSet.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestKeyValueSet.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestKeyValueSet.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java;6;3;3;3;0;0;0;20;20;20;no
2;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java;40;20;20;20;0;0;0;97;97;97;no
3;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java;0;0;0;0;0;0;0;0;0;0;no
4;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java;0;0;0;0;0;0;0;0;0;0;no
5;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java;0;0;0;0;0;0;0;0;0;0;no
1;tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestTableDesc.java;38;23;18;11;8;8;4;34;22;17;no
